age,job,marital,education,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
39,technician,2,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
39,technician,2,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
40,management,0,high.school,1,0,1,0,0,-1.8,92.893,1.259,5099,0
40,management,0,high.school,1,0,7,0,0,-1.8,92.893,1.259,5099,0
36,admin.,0,professional.course,1,0,1,0,0,-1.8,92.893,1.259,5099,0
23,student,2,basic.9y,1,0,1,0,0,-1.8,92.893,1.259,5099,0
27,admin.,2,university.degree,0,0,1,1,0,-1.8,92.893,1.259,5099,0
27,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
27,admin.,2,university.degree,1,0,1,1,1,-1.8,92.893,1.259,5099,0
58,retired,0,basic.9y,1,0,2,0,0,-1.8,92.893,1.259,5099,0
19,student,2,basic.9y,1,0,1,0,0,-1.8,92.893,1.259,5099,1
83,retired,0,basic.9y,1,0,1,3,1,-1.8,92.893,1.259,5099,0
30,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.259,5099,0
27,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,1
49,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
49,admin.,0,university.degree,0,1,1,0,0,-1.8,92.893,1.259,5099,0
66,housemaid,0,high.school,1,0,1,0,0,-1.8,92.893,1.259,5099,0
27,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
37,technician,0,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
57,admin.,0,basic.6y,1,0,1,0,0,-1.8,92.893,1.259,5099,0
57,admin.,0,basic.6y,0,0,1,1,1,-1.8,92.893,1.259,5099,0
32,technician,2,university.degree,0,0,1,0,0,-1.8,92.893,1.259,5099,0
40,technician,2,professional.course,1,0,1,0,0,-1.8,92.893,1.259,5099,0
40,technician,2,professional.course,1,0,1,0,0,-1.8,92.893,1.259,5099,0
55,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.259,5099,0
18,student,2,high.school,0,0,1,1,1,-1.8,92.893,1.259,5099,1
18,student,2,high.school,1,0,1,2,0,-1.8,92.893,1.259,5099,0
48,entrepreneur,0,university.degree,1,0,2,0,0,-1.8,92.893,1.259,5099,1
57,admin.,0,university.degree,1,0,2,0,0,-1.8,92.893,1.259,5099,1
62,technician,0,professional.course,1,0,2,1,1,-1.8,92.893,1.259,5099,0
43,technician,0,high.school,1,0,1,0,0,-1.8,92.893,1.259,5099,0
75,retired,1,basic.4y,1,0,3,0,0,-1.8,92.893,1.259,5099,0
46,technician,0,university.degree,0,0,7,0,0,-1.8,92.893,1.259,5099,0
43,technician,0,high.school,0,0,1,1,0,-1.8,92.893,1.259,5099,1
38,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,0
26,student,2,professional.course,1,0,2,0,0,-1.8,92.893,1.259,5099,1
28,technician,2,professional.course,0,0,1,1,0,-1.8,92.893,1.259,5099,1
31,services,2,high.school,0,0,2,0,0,-1.8,92.893,1.259,5099,1
28,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.259,5099,0
27,admin.,0,high.school,1,0,2,0,0,-1.8,92.893,1.259,5099,0
52,unemployed,2,basic.4y,1,0,1,0,0,-1.8,92.893,1.259,5099,0
40,management,0,high.school,0,0,1,1,1,-1.8,92.893,1.259,5099,0
35,technician,0,university.degree,1,1,2,0,0,-1.8,92.893,1.259,5099,1
49,admin.,0,university.degree,1,0,2,0,0,-1.8,92.893,1.259,5099,0
45,blue-collar,0,professional.course,1,0,3,0,0,-1.8,92.893,1.259,5099,0
30,admin.,0,university.degree,1,0,4,0,0,-1.8,92.893,1.259,5099,1
59,technician,0,professional.course,1,0,1,0,0,-1.8,92.893,1.259,5099,0
59,self-employed,2,university.degree,1,1,3,0,0,-1.8,92.893,1.259,5099,0
37,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.259,5099,1
37,housemaid,2,university.degree,0,0,2,0,0,-1.8,92.893,1.259,5099,1
26,admin.,2,university.degree,1,1,2,0,0,-1.8,92.893,1.259,5099,0
34,admin.,2,university.degree,1,0,3,0,0,-1.8,92.893,1.259,5099,0
48,services,0,high.school,0,0,3,2,1,-1.8,92.893,1.264,5099,0
46,admin.,2,high.school,1,0,2,0,0,-1.8,92.893,1.264,5099,0
50,admin.,1,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
27,admin.,0,university.degree,1,1,1,1,1,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
26,admin.,2,university.degree,1,0,5,0,0,-1.8,92.893,1.264,5099,0
44,technician,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.264,5099,0
32,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
36,technician,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
24,admin.,2,university.degree,0,0,1,1,1,-1.8,92.893,1.264,5099,0
36,self-employed,0,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
44,services,0,high.school,1,0,1,1,1,-1.8,92.893,1.264,5099,1
53,technician,0,professional.course,0,0,1,0,0,-1.8,92.893,1.264,5099,1
36,admin.,0,high.school,0,0,1,0,0,-1.8,92.893,1.264,5099,1
33,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.264,5099,0
58,housemaid,0,basic.4y,0,0,1,0,0,-1.8,92.893,1.264,5099,0
33,unemployed,0,high.school,1,0,1,0,0,-1.8,92.893,1.264,5099,0
44,blue-collar,2,professional.course,1,0,1,0,0,-1.8,92.893,1.264,5099,0
44,blue-collar,2,professional.course,0,0,1,0,0,-1.8,92.893,1.264,5099,0
54,management,0,university.degree,0,0,1,1,1,-1.8,92.893,1.264,5099,1
36,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
56,retired,0,high.school,1,0,2,0,0,-1.8,92.893,1.264,5099,0
29,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
55,unemployed,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.264,5099,1
27,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
52,entrepreneur,0,basic.6y,1,0,1,0,0,-1.8,92.893,1.264,5099,0
62,retired,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
42,entrepreneur,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
37,blue-collar,2,professional.course,0,0,1,0,0,-1.8,92.893,1.264,5099,0
46,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
56,admin.,1,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,1
46,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
46,admin.,2,university.degree,0,0,1,1,1,-1.8,92.893,1.264,5099,1
46,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
46,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
56,retired,0,high.school,1,0,2,0,0,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,0,2,0,0,-1.8,92.893,1.264,5099,1
54,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
54,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,1
34,admin.,0,university.degree,1,0,1,1,0,-1.8,92.893,1.264,5099,0
43,blue-collar,0,basic.9y,1,0,1,1,0,-1.8,92.893,1.264,5099,1
26,student,2,basic.9y,1,0,1,0,0,-1.8,92.893,1.264,5099,0
27,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
26,unknown,2,basic.9y,1,0,1,1,0,-1.8,92.893,1.264,5099,0
32,admin.,1,high.school,0,0,1,0,0,-1.8,92.893,1.264,5099,0
37,technician,0,university.degree,1,0,1,1,0,-1.8,92.893,1.264,5099,1
36,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
36,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
58,housemaid,0,basic.4y,1,0,1,0,0,-1.8,92.893,1.264,5099,0
36,self-employed,0,university.degree,1,0,2,1,1,-1.8,92.893,1.264,5099,0
33,unemployed,0,high.school,1,0,1,1,1,-1.8,92.893,1.264,5099,0
26,student,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
36,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,1
50,admin.,1,university.degree,1,0,4,0,0,-1.8,92.893,1.264,5099,1
36,self-employed,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
36,self-employed,0,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
46,unemployed,0,basic.9y,1,0,1,1,1,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,1,1,0,0,-1.8,92.893,1.264,5099,0
61,retired,0,basic.9y,0,0,1,0,0,-1.8,92.893,1.264,5099,0
34,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.264,5099,0
60,admin.,0,high.school,1,1,2,0,0,-1.8,92.893,1.264,5099,0
35,admin.,0,high.school,1,0,1,0,0,-1.8,92.893,1.264,5099,1
29,admin.,0,university.degree,1,0,2,0,0,-1.8,92.893,1.264,5099,0
34,technician,2,professional.course,1,0,1,1,1,-1.8,92.893,1.264,5099,0
35,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,0
43,technician,1,professional.course,1,0,1,0,0,-1.8,92.893,1.264,5099,0
42,technician,0,professional.course,0,0,1,0,0,-1.8,92.893,1.264,5099,1
30,admin.,2,high.school,1,0,2,0,0,-1.8,92.893,1.264,5099,1
27,management,2,university.degree,1,0,2,1,0,-1.8,92.893,1.264,5099,0
31,services,2,university.degree,0,0,2,0,0,-1.8,92.893,1.264,5099,1
78,retired,0,high.school,1,0,2,2,1,-1.8,92.893,1.264,5099,0
55,self-employed,0,university.degree,1,0,2,0,0,-1.8,92.893,1.264,5099,0
42,technician,0,professional.course,0,0,1,0,0,-1.8,92.893,1.264,5099,0
32,admin.,0,university.degree,0,0,3,2,1,-1.8,92.893,1.264,5099,0
41,admin.,0,high.school,1,0,1,0,0,-1.8,92.893,1.264,5099,0
46,admin.,0,university.degree,1,1,4,0,0,-1.8,92.893,1.264,5099,0
47,admin.,1,high.school,1,0,4,1,1,-1.8,92.893,1.264,5099,0
28,self-employed,2,university.degree,1,0,1,0,0,-1.8,92.893,1.264,5099,1
29,technician,2,university.degree,0,0,1,0,0,-1.8,92.893,1.264,5099,0
28,technician,2,high.school,1,1,3,0,0,-1.8,92.893,1.264,5099,0
36,self-employed,0,university.degree,1,0,2,1,1,-1.8,92.893,1.264,5099,1
34,technician,2,professional.course,1,0,2,1,1,-1.8,92.893,1.264,5099,1
38,management,0,university.degree,1,0,2,0,0,-1.8,92.893,1.266,5099,0
33,admin.,0,university.degree,1,0,3,0,0,-1.8,92.893,1.266,5099,0
44,blue-collar,0,professional.course,1,0,2,1,1,-1.8,92.893,1.266,5099,0
29,self-employed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
52,services,0,high.school,1,0,2,0,0,-1.8,92.893,1.266,5099,0
29,admin.,2,university.degree,1,0,2,1,0,-1.8,92.893,1.266,5099,0
26,admin.,2,university.degree,0,0,4,1,1,-1.8,92.893,1.266,5099,0
29,self-employed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
31,blue-collar,2,professional.course,0,0,2,0,0,-1.8,92.893,1.266,5099,0
36,admin.,0,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
59,self-employed,0,university.degree,1,0,1,1,1,-1.8,92.893,1.266,5099,0
31,management,0,high.school,1,0,1,1,1,-1.8,92.893,1.266,5099,0
49,blue-collar,0,basic.9y,0,0,1,2,1,-1.8,92.893,1.266,5099,0
60,retired,0,university.degree,1,0,1,1,0,-1.8,92.893,1.266,5099,1
32,admin.,0,university.degree,1,0,2,2,1,-1.8,92.893,1.266,5099,0
30,housemaid,0,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,0
31,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
34,admin.,0,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
38,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
31,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
35,admin.,0,high.school,1,0,3,0,0,-1.8,92.893,1.266,5099,0
58,management,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
39,admin.,0,high.school,0,0,1,0,0,-1.8,92.893,1.266,5099,0
33,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,1
39,admin.,0,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,0
39,admin.,0,high.school,1,0,5,1,1,-1.8,92.893,1.266,5099,0
27,student,2,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,1
36,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.266,5099,0
40,student,2,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,0
55,retired,0,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,0
55,retired,0,high.school,0,0,1,0,0,-1.8,92.893,1.266,5099,0
51,retired,0,high.school,1,0,1,1,1,-1.8,92.893,1.266,5099,0
61,unknown,2,basic.4y,1,0,3,0,0,-1.8,92.893,1.266,5099,0
61,unknown,2,basic.4y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
25,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.266,5099,0
35,admin.,0,high.school,0,0,2,0,0,-1.8,92.893,1.266,5099,0
61,unknown,2,basic.4y,1,0,1,1,0,-1.8,92.893,1.266,5099,0
55,housemaid,0,professional.course,1,1,5,0,0,-1.8,92.893,1.266,5099,0
29,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
27,admin.,2,university.degree,0,0,1,1,0,-1.8,92.893,1.266,5099,0
29,self-employed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
31,technician,2,university.degree,0,0,1,1,0,-1.8,92.893,1.266,5099,0
24,technician,2,professional.course,0,1,4,0,0,-1.8,92.893,1.266,5099,0
35,admin.,0,high.school,0,1,2,0,0,-1.8,92.893,1.266,5099,0
45,admin.,1,university.degree,0,0,1,1,0,-1.8,92.893,1.266,5099,0
45,admin.,1,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
33,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.266,5099,1
28,technician,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
28,unemployed,2,high.school,1,0,1,1,0,-1.8,92.893,1.266,5099,0
55,entrepreneur,0,professional.course,1,0,2,0,0,-1.8,92.893,1.266,5099,0
31,technician,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
31,admin.,0,high.school,1,0,2,1,1,-1.8,92.893,1.266,5099,1
29,self-employed,0,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
35,management,2,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
34,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
28,blue-collar,0,basic.9y,1,0,2,2,0,-1.8,92.893,1.266,5099,0
54,admin.,1,professional.course,1,0,1,1,1,-1.8,92.893,1.266,5099,0
59,retired,0,basic.4y,0,0,1,0,0,-1.8,92.893,1.266,5099,0
22,student,2,high.school,0,0,1,0,0,-1.8,92.893,1.266,5099,0
36,admin.,0,professional.course,0,0,1,1,1,-1.8,92.893,1.266,5099,0
33,admin.,1,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
36,services,0,high.school,1,0,1,1,0,-1.8,92.893,1.266,5099,0
37,entrepreneur,2,basic.9y,1,0,1,1,0,-1.8,92.893,1.266,5099,0
36,services,0,high.school,1,0,1,2,1,-1.8,92.893,1.266,5099,0
36,admin.,0,high.school,0,1,1,0,0,-1.8,92.893,1.266,5099,1
28,admin.,2,university.degree,0,0,1,2,1,-1.8,92.893,1.266,5099,0
42,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
42,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.266,5099,0
31,technician,2,university.degree,1,0,1,1,0,-1.8,92.893,1.266,5099,0
22,student,2,high.school,0,0,2,2,1,-1.8,92.893,1.266,5099,0
33,admin.,2,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,0
29,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
33,admin.,2,university.degree,1,0,1,2,1,-1.8,92.893,1.266,5099,0
25,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
22,student,2,high.school,1,0,2,0,0,-1.8,92.893,1.266,5099,1
28,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,1
42,services,0,high.school,1,0,6,1,1,-1.8,92.893,1.266,5099,0
28,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
27,services,0,university.degree,1,0,1,1,0,-1.8,92.893,1.266,5099,0
27,services,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
36,services,0,high.school,1,0,2,0,0,-1.8,92.893,1.266,5099,0
27,services,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
36,admin.,0,basic.9y,1,0,1,1,1,-1.8,92.893,1.266,5099,0
27,services,0,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
49,management,2,university.degree,1,0,1,1,1,-1.8,92.893,1.266,5099,0
39,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
32,technician,0,professional.course,1,0,1,0,0,-1.8,92.893,1.266,5099,1
39,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
39,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
34,technician,2,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
34,services,0,high.school,0,0,3,0,0,-1.8,92.893,1.266,5099,0
34,housemaid,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
48,blue-collar,0,high.school,0,0,2,1,0,-1.8,92.893,1.266,5099,0
48,blue-collar,0,high.school,0,0,2,0,0,-1.8,92.893,1.266,5099,0
25,admin.,2,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
29,management,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
33,technician,0,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
25,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,1
31,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
21,student,2,high.school,1,0,2,0,0,-1.8,92.893,1.266,5099,1
28,services,0,basic.9y,0,0,3,0,0,-1.8,92.893,1.266,5099,1
42,services,0,high.school,1,0,2,0,0,-1.8,92.893,1.266,5099,0
25,technician,2,professional.course,1,0,1,0,0,-1.8,92.893,1.266,5099,0
26,blue-collar,2,university.degree,1,0,2,0,0,-1.8,92.893,1.266,5099,1
52,services,0,high.school,1,1,4,0,0,-1.8,92.893,1.266,5099,0
51,admin.,1,university.degree,0,0,1,0,0,-1.8,92.893,1.266,5099,0
51,admin.,1,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
37,technician,2,professional.course,0,0,1,0,0,-1.8,92.893,1.266,5099,0
25,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
49,admin.,2,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
49,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
49,admin.,2,university.degree,0,0,1,1,1,-1.8,92.893,1.266,5099,0
29,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.266,5099,0
38,technician,0,university.degree,1,0,2,0,0,-1.8,92.893,1.266,5099,0
39,admin.,0,high.school,0,0,2,0,0,-1.8,92.893,1.266,5099,0
59,self-employed,0,university.degree,0,0,2,1,1,-1.8,92.893,1.266,5099,0
23,student,2,basic.6y,1,0,1,0,0,-1.8,92.893,1.266,5099,0
59,self-employed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
30,admin.,2,high.school,1,0,3,1,0,-1.8,92.893,1.266,5099,0
41,blue-collar,0,basic.9y,1,0,1,0,0,-1.8,92.893,1.266,5099,1
27,services,0,university.degree,0,0,2,1,0,-1.8,92.893,1.266,5099,0
29,technician,2,high.school,1,0,1,0,0,-1.8,92.893,1.266,5099,1
47,retired,1,university.degree,0,0,2,0,0,-1.8,92.893,1.266,5099,0
27,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
32,admin.,2,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,0
30,technician,2,professional.course,0,0,3,0,0,-1.8,92.893,1.27,5099,1
25,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
34,services,0,high.school,0,0,3,0,0,-1.8,92.893,1.27,5099,0
42,technician,0,professional.course,0,0,2,0,0,-1.8,92.893,1.27,5099,0
30,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
31,admin.,2,high.school,0,0,1,1,0,-1.8,92.893,1.27,5099,1
54,unemployed,0,basic.9y,0,0,1,1,0,-1.8,92.893,1.27,5099,1
34,admin.,0,university.degree,1,0,1,1,0,-1.8,92.893,1.27,5099,1
30,technician,0,professional.course,0,0,2,0,0,-1.8,92.893,1.27,5099,0
47,management,0,high.school,0,0,1,0,0,-1.8,92.893,1.27,5099,0
39,admin.,2,high.school,1,0,3,0,0,-1.8,92.893,1.27,5099,0
25,student,2,professional.course,1,0,2,0,0,-1.8,92.893,1.27,5099,0
31,blue-collar,0,basic.4y,0,0,1,0,0,-1.8,92.893,1.27,5099,1
54,unemployed,0,basic.9y,0,1,1,0,0,-1.8,92.893,1.27,5099,0
31,blue-collar,0,basic.4y,0,0,1,0,0,-1.8,92.893,1.27,5099,0
31,blue-collar,0,basic.4y,0,0,1,1,1,-1.8,92.893,1.27,5099,0
30,management,0,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
50,admin.,1,university.degree,1,0,3,0,0,-1.8,92.893,1.27,5099,1
35,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
26,services,2,high.school,0,0,2,0,0,-1.8,92.893,1.27,5099,0
34,admin.,0,university.degree,1,1,2,0,0,-1.8,92.893,1.27,5099,0
52,admin.,0,university.degree,1,0,1,0,0,-1.8,92.893,1.27,5099,0
37,blue-collar,0,basic.9y,1,0,2,1,0,-1.8,92.893,1.27,5099,0
56,technician,0,basic.4y,0,0,3,1,0,-1.8,92.893,1.27,5099,1
24,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
31,admin.,0,university.degree,1,0,2,1,0,-1.8,92.893,1.27,5099,0
68,retired,0,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
37,blue-collar,0,basic.9y,0,0,7,0,0,-1.8,92.893,1.27,5099,0
34,admin.,0,university.degree,1,0,1,1,1,-1.8,92.893,1.27,5099,0
29,management,0,university.degree,1,0,4,1,1,-1.8,92.893,1.27,5099,1
38,housemaid,0,university.degree,1,0,1,0,0,-1.8,92.893,1.27,5099,0
38,management,2,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,0
20,student,2,high.school,1,0,1,0,0,-1.8,92.893,1.27,5099,0
32,admin.,2,university.degree,1,1,1,0,0,-1.8,92.893,1.27,5099,0
26,self-employed,2,university.degree,0,0,1,1,0,-1.8,92.893,1.27,5099,1
33,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.27,5099,1
25,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
61,blue-collar,0,basic.4y,1,0,1,0,0,-1.8,92.893,1.27,5099,0
61,blue-collar,0,basic.4y,0,0,1,0,0,-1.8,92.893,1.27,5099,0
34,admin.,0,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
32,blue-collar,2,high.school,0,0,1,0,0,-1.8,92.893,1.27,5099,1
41,blue-collar,0,basic.9y,1,0,2,0,0,-1.8,92.893,1.27,5099,0
41,technician,0,professional.course,1,0,2,0,0,-1.8,92.893,1.27,5099,0
26,self-employed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,1
40,technician,2,university.degree,0,1,1,0,0,-1.8,92.893,1.27,5099,0
26,student,2,high.school,0,0,1,0,0,-1.8,92.893,1.27,5099,0
32,admin.,2,university.degree,1,0,1,0,0,-1.8,92.893,1.27,5099,1
32,admin.,2,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
38,management,0,university.degree,0,1,1,0,0,-1.8,92.893,1.27,5099,1
26,self-employed,2,university.degree,0,0,1,1,0,-1.8,92.893,1.27,5099,0
52,admin.,0,university.degree,0,0,2,1,0,-1.8,92.893,1.27,5099,0
56,retired,0,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,1
45,technician,0,professional.course,1,0,5,0,0,-1.8,92.893,1.27,5099,0
37,blue-collar,0,basic.9y,0,0,2,0,0,-1.8,92.893,1.27,5099,0
30,student,2,high.school,1,0,4,1,0,-1.8,92.893,1.27,5099,0
40,admin.,2,university.degree,1,0,2,0,0,-1.8,92.893,1.27,5099,0
26,self-employed,2,university.degree,0,0,1,0,0,-1.8,92.893,1.27,5099,0
43,admin.,2,university.degree,1,0,3,0,0,-1.8,92.893,1.27,5099,0
32,admin.,2,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,0
26,student,2,high.school,1,0,3,1,1,-1.8,92.893,1.27,5099,1
61,blue-collar,0,basic.4y,1,0,2,0,0,-1.8,92.893,1.27,5099,0
35,blue-collar,2,basic.9y,1,0,2,0,0,-1.8,92.893,1.27,5099,0
35,unemployed,0,university.degree,0,0,2,0,0,-1.8,92.893,1.27,5099,0
32,services,0,high.school,1,1,2,0,0,-1.8,92.893,1.27,5099,1
88,retired,1,basic.4y,1,0,4,0,0,-1.8,92.893,1.27,5099,0
53,self-employed,0,university.degree,1,0,3,1,0,-1.8,92.893,1.27,5099,0
34,admin.,0,university.degree,0,0,4,1,1,-1.8,92.893,1.27,5099,0
47,admin.,0,high.school,0,0,2,0,0,-1.8,92.893,1.27,5099,0
35,admin.,2,high.school,0,0,3,0,0,-1.8,92.893,1.27,5099,0
34,admin.,0,university.degree,1,0,2,1,0,-1.8,92.893,1.27,5099,0
38,management,0,university.degree,1,0,2,1,0,-1.8,92.893,1.27,5099,1
32,technician,0,university.degree,1,1,2,0,0,-1.8,92.893,1.27,5099,0
36,technician,0,professional.course,1,1,4,0,0,-1.8,92.893,1.27,5099,0
48,technician,0,basic.6y,1,0,2,0,0,-1.8,92.893,1.27,5099,0
30,management,0,university.degree,0,0,7,0,0,-1.8,92.893,1.27,5099,0
24,management,2,university.degree,1,0,9,0,0,-1.8,92.893,1.27,5099,1
66,unknown,0,basic.4y,1,0,2,0,0,-1.8,92.893,1.27,5099,0
40,blue-collar,0,basic.4y,1,0,6,0,0,-1.8,92.893,1.27,5099,0
35,admin.,0,university.degree,0,0,3,0,0,-1.8,92.893,1.27,5099,0
35,admin.,0,high.school,1,0,2,1,0,-1.8,92.893,1.27,5099,0
27,technician,2,university.degree,1,0,8,0,0,-1.8,92.893,1.27,5099,0
